FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2022-03-28,2022-03-28,KEX,Kirby Corp,Day C Sean,Dir,S - Sale+OE,72.3,-6000.0,71090.0,-8.0,-433787.0
2022-03-28,2022-03-24,SGRY,"Surgery Partners, Inc.",Taparo Anthony,Chief Growth Officer,S - Sale,53.5,-5000.0,99169.0,-5.0,-267500.0
2022-03-28,2022-03-25,SO,Southern Co,"Greene Kimberly S,","COB, Pres, CEO, GAS",S - Sale+OE,70.05,-100005.0,123120.0,-45.0,-7005287.0
2022-03-28,2022-03-25,LFG,Archaea Energy Inc.,Aria Renewable Energy Systems LLC,"Dir, 10%",S - Sale+OE,17.04,-14942643.0,0.0,-100.0,-254622637.0
2022-03-28,2022-03-25,LFG,Archaea Energy Inc.,Ares Management LLC,"Dir, 10%",S - Sale+OE,17.04,-14942643.0,1877.0,-100.0,-254622637.0
2022-03-28,2022-03-24,EPM,Evolution Petroleum Corp,Stash Ryan,"SVP, CFO",S - Sale,5.54,-4870.0,209383.0,-2.0,-26980.0
2022-03-28,2020-08-26,LMAT,Lemaitre Vascular Inc,Roush John A,Dir,P - Purchase,31.06,30.0,27681.0,0.0,932.0
2022-03-28,2022-03-25,LSEA,Landsea Homes Corp,Zhou Qin,Dir,P - Purchase,8.91,20000.0,32241.0,1.63,178200.0
2022-03-28,2022-03-24,RLAY,"Relay Therapeutics, Inc.",Catinazzo Thomas,CFO,S - Sale+OE,30.0,-13286.0,54259.0,-20.0,-398580.0
2022-03-28,2022-03-24,RLAY,"Relay Therapeutics, Inc.",Bergstrom Donald A,"Pres, R, D",S - Sale+OE,30.0,-10000.0,94926.0,-10.0,-300000.0
2022-03-28,2022-03-25,OCX,Oncocyte Corp,Ross Douglas T.,Chief Scientific Officer,P - Purchase,1.4,15000.0,20317.0,2.82,21000.0
2022-03-28,2022-03-28,SMTC,Semtech Corp,Chang Christopher H,SVP,S - Sale+OE,70.57,-6950.0,16726.0,-29.0,-490448.0
2022-03-28,2022-03-25,AIRC,Apartment Income Reit Corp.,Beldin Paul,"EVP, CFO",S - Sale,52.84,-14500.0,53732.0,-21.0,-766190.0
2022-03-28,2022-03-25,LCTX,"Lineage Cell Therapeutics, Inc.",Culley Brian M,"Pres, CEO",P - Purchase,1.38,5250.0,81280.0,0.07,7245.0
2022-03-28,2022-03-24,TRUP,"Trupanion, Inc.",Doak Michael,Dir,S - Sale+OE,90.35,-700.0,332.0,-68.0,-63245.0
2022-03-28,2022-03-24,GEVO,"Gevo, Inc.",Mize Gary W.,Dir,S - Sale,4.47,-101343.0,152129.0,-40.0,-453469.0
2022-03-28,2022-03-24,GEVO,"Gevo, Inc.",Mize Gary W.,Dir,P - Purchase,4.48,35339.0,152129.0,0.3,158319.0
2022-03-28,2022-03-24,GEVO,"Gevo, Inc.",Baum William H,Dir,S - Sale,4.4,-90000.0,128089.0,-41.0,-396234.0
2022-03-28,2022-03-25,PLBY,"Plby Group, Inc.",Edmonds Tracey E,Dir,S - Sale,14.48,-14993.0,22501.0,-40.0,-217099.0
2022-03-28,2022-03-24,POSH,"Poshmark, Inc.",Tung Hans,Dir,S - Sale,13.59,-196012.0,3907004.0,-5.0,-2663180.0
2022-03-28,2022-03-28,M,"Macy'S, Inc.",Spring Antony,"EVP-Macy's, CEO-Bloomingdale's",S - Sale+OE,25.4,-6407.0,92904.0,-6.0,-162766.0
2022-03-28,2022-03-28,M,"Macy'S, Inc.",Mitchell Adrian V,"EVP, CFO",S - Sale+OE,25.4,-4460.0,9854.0,-31.0,-113298.0
2022-03-28,2022-03-24,CNC,Centene Corp,Brooks Mark J,"EVP, CIO",S - Sale+OE,82.71,-3690.0,153755.0,-2.0,-305200.0
2022-03-28,2022-03-25,MAR,Marriott International Inc /md/,Brown William P,"Group Pres, US, Canada",S - Sale+OE,171.34,-581.0,24701.0,-2.0,-99549.0
2022-03-28,2022-03-28,M,"Macy'S, Inc.",Kirgan Danielle L.,"EVP, Chief Transformation Off",S - Sale+OE,25.4,-6212.0,92306.0,-6.0,-157814.0
2022-03-28,2022-03-24,RES,Rpc Inc,Rollins Gary W,"Dir, 10%",S - Sale,10.35,-299785.0,116964893.0,0.0,-3101432.0
2022-03-28,2022-03-24,RES,Rpc Inc,Lor Inc,10%,S - Sale,10.2,-70000.0,103722784.0,0.0,-713713.0
2022-03-28,2022-03-25,HONE,"Harborone Bancorp, Inc.",Blake James W.,CEO,S - Sale+OE,14.48,-50000.0,288840.0,-15.0,-723940.0
2022-03-28,2022-03-28,M,"Macy'S, Inc.",Griscom Paul,"SVP, Controller",S - Sale+OE,25.4,-1039.0,6947.0,-13.0,-26386.0
2022-03-28,2022-03-28,TWI,Titan International Inc,Eheli Anthony,"VP, Chief Accounting Officer",S - Sale,15.75,-1090.0,30254.0,-3.0,-17168.0
2022-03-28,2022-03-24,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,58.33,-167328.0,42541907.0,0.0,-9760046.0
2022-03-28,2022-03-25,DKS,"Dick'S Sporting Goods, Inc.",Hayes John Edward III,"SVP, GC",S - Sale,107.39,-2352.0,56517.0,-4.0,-252582.0
2022-03-28,2022-03-24,CNXN,Pc Connection Inc,Gallup Patricia,"COB, Chief Admin Officer, 10%",S - Sale,51.89,-1952.0,7461926.0,0.0,-101289.0
2022-03-28,2022-03-24,ZI,Zoominfo Technologies Inc.,Cg Subsidiary Holdings L.L.C.,10%,S - Sale,58.33,-167328.0,42541907.0,0.0,-9760046.0
2022-03-28,2022-03-24,DELL,Dell Technologies Inc.,Scannell William F,"Pres, Glob. Sales, Cust. Ops",S - Sale,53.76,-162314.0,393316.0,-29.0,-8725393.0
2022-03-28,2022-03-25,SOWG,Sow Good Inc.,Goldfarb IRA,"Exec COB, 10%",P - Purchase,0.0,6044.0,1783373.0,0.0,0.0
2022-03-28,2022-03-25,FPI,Farmland Partners Inc.,Pittman Paul A,CEO,P - Purchase,13.44,2000.0,2362907.0,0.0,26870.0
2022-03-28,2022-03-28,AME,Ametek Inc/,Amato Thomas A,Dir,S - Sale,133.03,-615.0,9560.0,-6.0,-81814.0
2022-03-28,2022-03-24,KFS,Kingsway Financial Services Inc,Stilwell Joseph,"Dir, 10%",P - Purchase,5.5,20000.0,1733912.0,0.01,110000.0
2022-03-28,2022-03-25,AME,Ametek Inc/,Conti Anthony James,Dir,S - Sale+OE,133.37,-5160.0,26078.0,-17.0,-688186.0
2022-03-28,2022-03-25,VAC,Marriott Vacations Worldwide Corp,Yonker Michael E.,"EVP, CHRO",S - Sale,155.35,-1000.0,12371.0,-7.0,-155350.0
2022-03-28,2022-03-24,ONCT,"Oncternal Therapeutics, Inc.",Vincent Richard G,CFO,P - Purchase,1.44,5000.0,94522.0,0.06,7210.0
2022-03-28,2022-03-25,SEAS,"Seaworld Entertainment, Inc.",Swanson Marc,CEO,S - Sale,73.88,-6298.0,210243.0,-3.0,-465296.0
2022-03-28,2022-03-24,AIR,Aar Corp,Storch David P,Dir,S - Sale+OE,50.83,-47500.0,1003532.0,-5.0,-2414387.0
2022-03-28,2022-03-25,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,0.25,-45000.0,21140584.0,0.0,-11283.0
2022-03-28,2022-03-24,MAC,Macerich Co,O Hern Thomas E,CEO,P - Purchase,14.62,10000.0,137880.0,0.08,146150.0
2022-03-28,2022-03-25,WLK,Westlake Corp,Kearns Roger L.,"COO, EVP - PEM",S - Sale+OE,126.0,-10333.0,26389.0,-28.0,-1301928.0
2022-03-28,2022-03-25,WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,125.34,-8000.0,30725.0,-21.0,-1002724.0
2022-03-28,2022-03-25,NUE,Nucor Corp,Keller Michael D,"Vice Pres, Corp. Contro",S - Sale,154.58,-3600.0,26134.0,-12.0,-556474.0
2022-03-28,2022-03-28,UMH,"Umh Properties, Inc.",Quigley Kenneth K Jr,Dir,P - Purchase,23.76,1000.0,13822.0,0.08,23759.0
2022-03-28,2022-03-25,WLFC,Willis Lease Finance Corp,Hunziker Hans Jorg,Dir,S - Sale,33.29,-940.0,22494.0,-4.0,-31293.0
2022-03-28,2022-03-25,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1454.5,20.0,368967.0,0.0,29090.0
2022-03-28,2022-03-24,FOMC,Fomo Corp.,Szoradi Charles Attila,"Advisory Board Member, 10%",S - Sale,0.0,-2370.0,8500000.0,0.0,-2.0
2022-03-28,2022-03-28,JOUT,Johnson Outdoors Inc,Johnson David W,"VP, CFO",S - Sale,80.08,-1000.0,21204.0,-5.0,-80080.0
2022-03-28,2022-03-25,GRIL,"Muscle Maker, Inc.",Infante Aimee,CMO,P - Purchase,0.5,1500.0,4102.0,0.58,750.0
2022-03-28,2022-03-25,GRIL,"Muscle Maker, Inc.",Miller Kenneth Eugene,COO,P - Purchase,0.51,1800.0,33942.0,0.06,909.0
2022-03-28,2022-03-25,CLH,Clean Harbors Inc,Gerstenberg Eric W,COO(CHESI),S - Sale,106.62,-6927.0,90826.0,-7.0,-738557.0
2022-03-28,2022-03-25,CMTV,Community Bancorp /vt,Laforce David,Dir,P - Purchase,22.25,100.0,5970.0,0.02,2225.0
2022-03-28,2022-03-24,XAIR,"Beyond Air, Inc.",Carey Robert,Dir,P - Purchase,6.64,26185.0,547323.0,0.05,173872.0
2022-03-28,2022-03-25,REX,Rex American Resources Corp,Bruggeman Douglas,"CFO, VP-Finance, Treasurer",S - Sale,104.55,-1100.0,18765.0,-6.0,-115005.0
2022-03-28,2022-03-25,TNXP,Tonix Pharmaceuticals Holding Corp.,Lederman Seth,CEO,P - Purchase,0.25,100000.0,248024.0,0.68,24500.0
2022-03-28,2022-03-24,AQMS,"Aqua Metals, Inc.",Cotton Stephen,CEO,S - Sale,1.41,-100605.0,4070975.0,-2.0,-141853.0
2022-03-28,2022-03-24,AQMS,"Aqua Metals, Inc.",Taecker Benjamin S.,"Chief Eng, Opr Officer",S - Sale,1.41,-13431.0,414647.0,-3.0,-18938.0
2022-03-28,2022-03-24,TTC,Toro Co,Janey Gregory S,"VP, RLC",S - Sale+OE,86.0,-2200.0,6190.0,-26.0,-189200.0
2022-03-28,2022-03-25,PFMT,Performant Financial Corp,"Prescott Group Capital Management, L.L.C.",10%,P - Purchase,2.84,100000.0,15454704.0,0.01,284000.0
2022-03-28,2022-03-24,KEYS,"Keysight Technologies, Inc.",Stephens Kevin A,Dir,P - Purchase,158.92,1000.0,2626.0,0.62,158924.0
2022-03-28,2022-03-24,EMAN,Emagin Corp,Stillwater Holdings LLC,10%,S - Sale,1.16,-53300.0,3296057.0,-2.0,-61882.0
2022-03-28,2022-03-25,ATSG,"Air Transport Services Group, Inc.",Vorholt Jeffrey J,Dir,P - Purchase,32.94,2000.0,31643.0,0.07,65877.0
2022-03-28,2022-03-22,EKSO,"Ekso Bionics Holdings, Inc.",Jones Jason C,VP of Product Development,S - Sale,2.82,-3265.0,81637.0,-4.0,-9206.0
2022-03-28,2022-03-25,ADBE,Adobe Inc.,Belsky Scott,"EVP, CPO, Creative Cloud",S - Sale,435.44,-2750.0,29789.0,-8.0,-1197460.0
2022-03-28,2022-03-24,TISI,Team Inc,Davis Jeffery Gerald,Dir,P - Purchase,1.57,50000.0,98490.0,1.03,78697.0
2022-03-28,2022-03-24,ADBE,Adobe Inc.,Garfield Mark S.,"SVP, CAO, Corp. Controller",S - Sale,425.79,-463.0,2144.0,-18.0,-197141.0
2022-03-28,2022-03-24,ALTG,Alta Equipment Group Inc.,"B. Riley Financial, Inc.",10%,P - Purchase,12.28,186395.0,6267091.0,0.03,2288931.0
2022-03-28,2022-03-24,AZO,Autozone Inc,Gould Eric S.,SVP,S - Sale+OE,2000.0,-2550.0,914.0,-74.0,-5100000.0
2022-03-28,2022-03-24,ABNB,"Airbnb, Inc.",Johnson Belinda J.,Dir,S - Sale,165.0,-20000.0,79327.0,-20.0,-3300000.0
2022-03-28,2022-03-25,SBOW,"Silverbow Resources, Inc.",Adam Steven W,"EVP, COO",S - Sale,34.5,-10000.0,112718.0,-8.0,-345000.0
2022-03-28,2022-03-25,WLFC,Willis Lease Finance Corp,Hole Brian Richard,Pres,S - Sale,33.52,-2444.0,82792.0,-3.0,-81923.0
2022-03-28,2022-03-25,HSY,Hershey Co,Scalia Christopher M,"SVP, CHRO",S - Sale+OE,213.64,-3647.0,9108.0,-29.0,-779130.0
2022-03-28,2022-03-28,SWAV,"Shockwave Medical, Inc.",Zacharias Isaac,Chief Commercial Officer,S - Sale,188.83,-4000.0,69841.0,-5.0,-755320.0
2022-03-28,2022-03-24,HMTV,"Hemisphere Media Group, Inc.","Edenbrook Capital, LLC",10%,P - Purchase,4.94,13100.0,2755248.0,0.0,64761.0
2022-03-28,2022-03-24,FLYW,Flywire Corp,Riese Phillip John,Dir,S - Sale+OE,27.66,-5000.0,7292.0,-41.0,-138293.0
2022-03-28,2022-03-24,LMB,"Limbach Holdings, Inc.",Bacon Charles A. III,"Pres, CEO",P - Purchase,6.85,3570.0,440275.0,0.01,24455.0
2022-03-28,2022-03-24,F,Ford Motor Co,Ford William Clay Jr,"Exec Chair, Chair",P - Purchase,16.81,267697.0,15729727.0,0.02,4499987.0
2022-03-28,2022-03-24,EMAN,Emagin Corp,Ginola Ltd,10%,S - Sale,1.16,-67601.0,351067.0,-16.0,-78456.0
2022-03-28,2022-03-24,CECE,Ceco Environmental Corp,Gleason Todd R,CEO,P - Purchase,5.56,1776.0,190797.0,0.01,9869.0
2022-03-28,2022-03-24,NEXI,"Neximmune, Inc.",Verstandig Grant,Dir,P - Purchase,3.94,190600.0,905495.0,0.27,750274.0
2022-03-28,2022-03-24,AI,"C3.Ai, Inc.",Parkkinen Juho,"SVP, CFO",S - Sale,23.57,-1930.0,171269.0,-1.0,-45490.0
2022-03-28,2022-03-24,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,66.18,-40000.0,3307511.0,-1.0,-2647054.0
2022-03-28,2022-03-25,KMI,"Kinder Morgan, Inc.",Schlosser John W,"VP (Pres, Terminals)",S - Sale,18.35,-1500.0,34719.0,-4.0,-27518.0
2022-03-28,2022-03-25,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,210.85,-2300.0,28918241.0,0.0,-484961.0
2022-03-28,2022-03-25,HSY,Hershey Co,Riggs Kristen J,"SVP, Chief Growth Officer",S - Sale+OE,211.8,-2608.0,9771.0,-21.0,-552374.0
2022-03-28,2022-03-24,EXPI,"Exp World Holdings, Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale+OE,23.01,-18000.0,42034338.0,0.0,-414246.0
2022-03-28,2022-03-25,QRHC,Quest Resource Holding Corp,Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,6.23,3000.0,2316763.0,0.0,18690.0
2022-03-29,2020-06-11,SBAC,Sba Communications Corp,Cavanagh Brendan Thomas,"EVP, CFO",P - Purchase,284.6,13.0,50819.0,0.0,3700.0
2022-03-29,2022-03-25,RIBT,Ricebran Technologies,Continental Grain Co,10%,S - Sale,0.5,-585339.0,10063729.0,-5.0,-290064.0
2022-03-29,2021-03-02,SBAC,Sba Communications Corp,Cavanagh Brendan Thomas,"EVP, CFO",S - Sale+OE,247.47,-3.0,50819.0,0.0,-742.0
2022-03-29,2022-03-25,FDP,Fresh Del Monte Produce Inc,Sauter Hans,"SVP, R, D, Agriculture",S - Sale+OE,26.31,-2394.0,2231.0,-52.0,-62981.0
2022-03-29,2022-03-25,ELVT,"Elevate Credit, Inc.",Greever Scott,COO,S - Sale,3.07,-15000.0,80496.0,-16.0,-46050.0
2022-03-29,2022-03-28,THG,"Hanover Insurance Group, Inc.",Roche John C,"Pres, CEO",S - Sale+OE,150.23,-7258.0,74843.0,-9.0,-1090397.0
2022-03-29,2022-03-29,COO,"Cooper Companies, Inc.",Weiss Robert S,Dir,S - Sale+OE,415.24,-13039.0,143070.0,-8.0,-5414368.0
2022-03-29,2022-03-28,RBOT,Vicarious Surgical Inc.,Sachs Adam David,"Pres, CEO, 10%",S - Sale,4.23,-8537.0,170527.0,-5.0,-36112.0
2022-03-29,2022-03-25,FDP,Fresh Del Monte Produce Inc,Bezerra Eduardo Guarita,"SVP, CFO",S - Sale+OE,26.31,-245.0,788.0,-24.0,-6446.0
2022-03-29,2022-03-25,ETR,Entergy Corp /de/,Marsh Andrew S,"EVP, CFO",S - Sale+OE,115.02,-32000.0,105480.0,-23.0,-3680640.0
2022-03-29,2022-03-25,PINE,"Alpine Income Property Trust, Inc.","Cto Realty Growth, Inc.",10%,P - Purchase,18.49,1291.0,828643.0,0.0,23867.0
2022-03-29,2022-03-28,RBOT,Vicarious Surgical Inc.,Morris June,"CLO, Gen.Counsel, Sec",S - Sale,4.11,-2285.0,45052.0,-5.0,-9391.0
2022-03-29,2022-03-25,ETR,Entergy Corp /de/,Denault Leo P,"COB, CEO",S - Sale+OE,115.02,-37662.0,375267.0,-9.0,-4331854.0
2022-03-29,2022-03-28,NVT,Nvent Electric Plc,Merriman Ronald,Dir,S - Sale+OE,35.17,-3947.0,34519.0,-10.0,-138816.0
2022-03-29,2022-03-28,GWRS,"Global Water Resources, Inc.",Cohn Andrew M.,Dir,P - Purchase,15.95,3408.0,1955240.0,0.0,54365.0
2022-03-29,2022-03-25,VRM,"Vroom, Inc.",Mylod Robert J Jr,Dir,S - Sale,2.85,-14667.0,1738678.0,-1.0,-41848.0
2022-03-29,2022-03-15,GWRS,"Global Water Resources, Inc.",Cohn Andrew M.,Dir,P - Purchase,16.0,1000.0,1951832.0,0.0,16000.0
2022-03-29,2022-03-25,DBX,"Dropbox, Inc.",Regan Timothy,CFO,S - Sale,23.23,-2500.0,360324.0,-1.0,-58075.0
2022-03-29,2022-03-25,FTCV,Fintech Acquisition Corp V,"Luxor Capital Group, LP",10%,S - Sale,9.85,-3440618.0,0.0,-100.0,-33898855.0
2022-03-29,2022-03-29,EA,Electronic Arts Inc.,Wilson Andrew,"CEO, Dir",S - Sale,128.58,-10000.0,161114.0,-6.0,-1285813.0
2022-03-29,2022-03-28,MACK,Merrimack Pharmaceuticals Inc,Crocker Gary L,See Remarks,P - Purchase,6.16,5000.0,109877.0,0.05,30822.0
2022-03-29,2022-03-25,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,73.12,5200.0,9357.0,1.25,380228.0
2022-03-29,2022-03-28,IMMR,Immersion Corp,Jose Francis,"CEO, GC",S - Sale+OE,5.26,-3915.0,25990.0,-13.0,-20593.0
2022-03-29,2022-03-25,PING,Ping Identity Holding Corp.,Durand Andre Wong,"CEO, Dir",S - Sale+OE,26.04,-100000.0,413490.0,-19.0,-2603690.0
2022-03-29,2022-03-25,CPE,Callon Petroleum Co,Blackstone Holdings III L.P.,10%,S - Sale,61.89,-130000.0,1869062.0,-7.0,-8045168.0
2022-03-29,2022-03-25,ROIV,Roivant Sciences Ltd.,Kumar Rakhi,Chief Accounting Officer,S - Sale,5.06,-7281.0,165049.0,-4.0,-36842.0
2022-03-29,2022-03-25,VNOM,Viper Energy Partners LP,Bx Guidon Topco LLC,10%,S - Sale,31.31,-45000.0,12872999.0,0.0,-1408775.0
2022-03-29,2022-03-25,VNOM,Viper Energy Partners LP,Blackstone Holdings III L.P.,10%,S - Sale,31.31,-45000.0,12872999.0,0.0,-1408775.0
2022-03-29,2022-03-25,INSP,"Inspire Medical Systems, Inc.",Herbert Timothy P.,"CEO, Pres",S - Sale,250.52,-130000.0,232737.0,-36.0,-32568000.0
2022-03-29,2022-03-25,HRMY,"Harmony Biosciences Holdings, Inc.",Nielsen Jack,Dir,S - Sale,50.66,-114121.0,4154429.0,-3.0,-5781098.0
2022-03-29,2022-03-25,OTIC,"Otonomy, Inc.",Cayer Paul E,"Ch. Financial, Business Offcr",S - Sale,2.4,-9639.0,223787.0,-4.0,-23159.0
2022-03-29,2022-03-25,OTIC,"Otonomy, Inc.",Foster Alan Charles,Chief Scientific Officer,S - Sale,2.4,-4386.0,177017.0,-2.0,-10538.0
2022-03-29,2022-03-25,OTIC,"Otonomy, Inc.",Savel Robert Michael II,Chief Technical Officer,S - Sale,2.4,-5699.0,145735.0,-4.0,-13692.0
2022-03-29,2022-03-25,OTIC,"Otonomy, Inc.",Weber David Allen,"Pres, CEO",S - Sale,2.4,-19269.0,399375.0,-5.0,-46295.0
2022-03-29,2022-03-02,SCND,Scientific Industries Inc,Frampton Marcus,Dir,P - Purchase,5.5,7000.0,17313.0,0.68,38500.0
2022-03-29,2022-03-25,CPE,Callon Petroleum Co,"Primexx Energy Partners, Ltd",10%,S - Sale,61.89,-130000.0,1869062.0,-7.0,-8045168.0
2022-03-29,2022-02-10,PD,"Pagerduty, Inc.",Wilson Howard,CFO,S - Sale+OE,34.13,-23164.0,326939.0,-7.0,-790530.0
2022-03-29,2022-03-25,PD,"Pagerduty, Inc.",Wilson Howard,CFO,S - Sale+OE,35.35,-60336.0,316603.0,-16.0,-2132884.0
2022-03-29,2022-03-25,CHPT,"Chargepoint Holdings, Inc.",Jansen Colleen,CMO,S - Sale+OE,19.0,-3500.0,362013.0,-1.0,-66500.0
2022-03-29,2022-03-25,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,112.22,-32985.0,9593557.0,0.0,-3701705.0
2022-03-29,2022-03-28,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,0.35,-20000.0,23728846.0,0.0,-6900.0
2022-03-29,2022-03-25,INSP,"Inspire Medical Systems, Inc.",Nelson Marilyn C,Dir,S - Sale,255.01,-15000.0,89840.0,-14.0,-3825076.0
2022-03-29,2022-03-28,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,212.58,-2300.0,28918241.0,0.0,-488930.0
2022-03-29,2022-03-25,ENV,"Envestnet, Inc.",Cooper Barry D.,"SVP, Head of Accounting Mgmt.",S - Sale,73.73,-678.0,27652.0,-2.0,-49989.0
2022-03-29,2022-03-28,NTRA,"Natera, Inc.",Sheena Jonathan,CO-FOUNDER,S - Sale+OE,39.63,-134.0,564348.0,0.0,-5310.0
2022-03-29,2022-03-25,ROIV,Roivant Sciences Ltd.,Gline Matthew,CEO,S - Sale,5.06,-35386.0,1471897.0,-2.0,-179053.0
2022-03-29,2022-03-25,ROIV,Roivant Sciences Ltd.,Venker Eric,"Pres, COO",S - Sale,5.06,-80045.0,1308948.0,-6.0,-405028.0
2022-03-29,2022-03-29,PWR,"Quanta Services, Inc.",Wayne Donald,"EVP, GC",S - Sale,136.68,-1817.0,65395.0,-3.0,-248348.0
2022-03-29,2022-03-25,ALIT,"Alight, Inc. / Delaware",Foley William P II,Dir,S - Sale,10.09,-450000.0,14413199.0,-3.0,-4542500.0
2022-03-29,2022-03-26,DBI,Designer Brands Inc.,Turner Mary,EVP;Pres DesignerBrands Canada,S - Sale+OE,13.69,-2554.0,15050.0,-15.0,-34964.0
2022-03-29,2022-03-25,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,81.01,22800.0,5112886.0,0.0,1847028.0
